,URL
821,https://economistsview.typepad.com/economistsview/2019/01/links-12419.html
822,https://economistsview.typepad.com/economistsview/2019/05/links-52419.html
823,https://economistsview.typepad.com/economistsview/2019/03/links-32119.html
824,https://economistsview.typepad.com/economistsview/2019/09/links-92519.html
825,https://economistsview.typepad.com/economistsview/2019/06/links-61019.html
826,https://economistsview.typepad.com/economistsview/2019/01/links-12219.html
827,https://economistsview.typepad.com/economistsview/2019/03/links-32419.html
828,https://economistsview.typepad.com/economistsview/2019/07/links-7919.html
829,https://economistsview.typepad.com/economistsview/2019/10/links-catching-up-part-2.html
830,https://economistsview.typepad.com/economistsview/2019/03/links-33019.html
831,https://economistsview.typepad.com/economistsview/2019/02/links-21119.html
832,https://economistsview.typepad.com/economistsview/2012/02/links-for-2012-02-19.html
833,https://economistsview.typepad.com/economistsview/2014/02/links-for-02-19-2014.html
834,https://economistsview.typepad.com/economistsview/2015/07/links-for-07-20-15.html
835,https://economistsview.typepad.com/economistsview/2007/10/links-for-20-18.html
836,https://economistsview.typepad.com/economistsview/2014/06/links-for-6-19-14.html
837,https://economistsview.typepad.com/economistsview/2015/03/links-for-03-19-15.html
838,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-18.html
839,https://economistsview.typepad.com/economistsview/2010/09/links-for-2010-09-19.html
840,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-19.html
841,https://economistsview.typepad.com/economistsview/2010/01/links-for-2010-01-19.html
842,https://economistsview.typepad.com/economistsview/2014/08/links-for-8-15-14.html
843,https://economistsview.typepad.com/economistsview/2009/01/links-for-200-6.html
844,https://economistsview.typepad.com/economistsview/2011/05/links-for-2011-05-19.html
845,https://economistsview.typepad.com/economistsview/2012/01/links-for-2012-01-12.html
846,https://economistsview.typepad.com/economistsview/2017/12/links-for-12-31-17.html
847,https://economistsview.typepad.com/economistsview/2016/08/links-for-08-31-16.html
848,https://economistsview.typepad.com/economistsview/2011/12/links-for-2011-12-31.html
849,https://economistsview.typepad.com/economistsview/2010/03/links-for-2010-03-22.html
850,https://economistsview.typepad.com/economistsview/2013/11/links-for-11-19-2013.html
851,https://economistsview.typepad.com/economistsview/2012/04/links-for-2012-04-04.html
852,https://economistsview.typepad.com/economistsview/2017/10/links-for-10-30-17.html
853,https://economistsview.typepad.com/economistsview/2017/08/links-for-08-21-17.html
854,https://economistsview.typepad.com/economistsview/2015/08/links-for-08-15-15.html
855,https://economistsview.typepad.com/economistsview/2012/06/links-for-06-04-2012.html
856,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-30-2013.html
857,https://economistsview.typepad.com/economistsview/2017/11/links-for-11-17-17.html
858,https://economistsview.typepad.com/economistsview/2012/12/links-for-12-23-2012.html
859,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-09.html
860,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-31.html
861,https://economistsview.typepad.com/economistsview/2013/08/links-for-08-06-2013.html
862,https://economistsview.typepad.com/economistsview/2013/12/links-for-12-15-2013.html
863,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-02.html
864,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-01-2012.html
865,https://economistsview.typepad.com/economistsview/2012/08/links-for-08-07-2012.html
866,https://economistsview.typepad.com/economistsview/2013/03/links-for-03-25-2013.html
867,https://economistsview.typepad.com/economistsview/2013/07/links-for-07-08-2013.html
868,https://economistsview.typepad.com/economistsview/2010/09/links-for-2010-09-10.html
869,https://economistsview.typepad.com/economistsview/2010/11/links-for-2010-11-11.html
870,https://economistsview.typepad.com/economistsview/2008/08/links-for-20-18.html
871,https://economistsview.typepad.com/economistsview/2008/05/links-for-20-18.html
872,https://economistsview.typepad.com/economistsview/2018/01/links-for-01-26-18.html
873,https://economistsview.typepad.com/economistsview/2015/01/links-for-01-31-15.html
874,https://economistsview.typepad.com/economistsview/2018/03/links-for-03-23-18.html
875,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-31.html
876,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-04.html
877,https://economistsview.typepad.com/economistsview/2009/01/links-for-200-4.html
878,https://economistsview.typepad.com/economistsview/2009/01/links-for-200-2.html
879,https://economistsview.typepad.com/economistsview/2011/09/links-for-2011-09-28.html
880,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-23.html
881,https://economistsview.typepad.com/economistsview/2016/12/links-for-12-04-16.html
882,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-18-2013.html
883,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-13.html
884,https://economistsview.typepad.com/economistsview/2012/12/links-for-12-16-2012.html
885,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-08.html
886,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-19.html
887,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-14-2013.html
888,https://economistsview.typepad.com/economistsview/2012/05/links-for-2012-05-15.html
889,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-04-2013.html
890,https://economistsview.typepad.com/economistsview/2010/08/links-for-2010-08-18.html
891,https://economistsview.typepad.com/economistsview/2007/08/links-for-20-30.html
892,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-17-2012.html
893,https://economistsview.typepad.com/economistsview/2013/03/links-for-03-13-2013.html
894,https://economistsview.typepad.com/economistsview/2010/11/links-for-2010-11-28.html
895,https://economistsview.typepad.com/economistsview/2013/10/links-for-10-13-2013.html
896,https://economistsview.typepad.com/economistsview/2007/07/links-for-20-30.html
897,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-29.html
898,https://economistsview.typepad.com/economistsview/2013/08/links-for-08-09-2013.html
899,https://economistsview.typepad.com/economistsview/2011/03/links-for-2011-03-07.html
900,https://economistsview.typepad.com/economistsview/2009/07/links-for-2009-07-12.html
901,https://economistsview.typepad.com/economistsview/2009/07/links-for-2009-07-14.html
902,https://economistsview.typepad.com/economistsview/2012/11/links-for-11-02-2012.html
903,https://economistsview.typepad.com/economistsview/2012/05/links-for-2012-05-24.html
904,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-24-2013.html
905,https://economistsview.typepad.com/economistsview/2013/05/links-for-05-24-2013.html
906,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-14-2013.html
907,https://economistsview.typepad.com/economistsview/2018/12/links-123118.html
908,https://economistsview.typepad.com/economistsview/2017/06/links-for-06-26-17.html
909,https://economistsview.typepad.com/economistsview/2016/12/links-for-12-31-16.html
910,https://economistsview.typepad.com/economistsview/2011/01/links-for-2011-01-31.html
911,https://economistsview.typepad.com/economistsview/2016/06/links-for-06-18-16.html
912,https://economistsview.typepad.com/economistsview/2014/03/links-for-3-30-14.html
913,https://economistsview.typepad.com/economistsview/2009/03/links-for-20090328.html
914,https://economistsview.typepad.com/economistsview/2009/04/links-for-20090422.html
915,https://economistsview.typepad.com/economistsview/2012/04/links-for-2012-04-14.html
916,https://economistsview.typepad.com/economistsview/2017/03/links-for-03-11-06.html
917,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-21.html
918,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-15.html
919,https://economistsview.typepad.com/economistsview/2011/03/links-for-2011-03-31.html
920,https://economistsview.typepad.com/economistsview/2011/01/links-for-2011-01-24.html
921,https://economistsview.typepad.com/economistsview/2014/10/links-for-10-07-14.html
922,https://economistsview.typepad.com/economistsview/2014/08/links-for-8-06-14.html
923,https://economistsview.typepad.com/economistsview/2015/07/links-for-07-15-15.html
924,https://economistsview.typepad.com/economistsview/2009/08/links-for-2009-08-16.html
925,https://economistsview.typepad.com/economistsview/2011/08/links-for-2011-08-23.html
926,https://economistsview.typepad.com/economistsview/2009/02/links-for-20090204.html
927,https://economistsview.typepad.com/economistsview/2012/12/links-for-12-21-2012.html
928,https://economistsview.typepad.com/economistsview/2011/11/links-for-2011-11-20.html
929,https://economistsview.typepad.com/economistsview/2014/09/links-for-9-03-14.html
930,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-10.html
931,https://economistsview.typepad.com/economistsview/2012/03/links-for-2012-03-14.html
932,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-10-2013.html
933,https://economistsview.typepad.com/economistsview/2013/04/links-for-04-09-2013.html
934,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-22-2013.html
935,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-28.html
936,https://economistsview.typepad.com/economistsview/2012/12/links-for-12-12-2012.html
937,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-04-2012.html
938,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-15-2013.html
939,https://economistsview.typepad.com/economistsview/2013/03/links-for-03-01-2013.html
940,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-22.html
941,https://economistsview.typepad.com/economistsview/2014/02/links-for-02-11-2014.html
942,https://economistsview.typepad.com/economistsview/2013/10/links-for-10-28-2013.html
943,https://economistsview.typepad.com/economistsview/2013/08/links-for-08-30-2013.html
944,https://economistsview.typepad.com/economistsview/2015/03/links-for-03-31-15.html
945,https://economistsview.typepad.com/economistsview/2017/12/links-for-12-15-17.html
946,https://economistsview.typepad.com/economistsview/2017/12/links-for-12-08-17.html
947,https://economistsview.typepad.com/economistsview/2017/12/links-for-12-24-17.html
948,https://economistsview.typepad.com/economistsview/2018/09/links-91118.html
949,https://economistsview.typepad.com/economistsview/2011/06/links-for-2011-06-28.html
950,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-26.html
951,https://economistsview.typepad.com/economistsview/2010/04/links-for-2010-04-27.html
952,https://economistsview.typepad.com/economistsview/2009/12/links-for-2009-12-14.html
953,https://economistsview.typepad.com/economistsview/2010/06/links-for-2010-06-17.html
954,https://economistsview.typepad.com/economistsview/2013/10/links-for-10-28-2013.html
955,https://economistsview.typepad.com/economistsview/2011/06/links-for-2011-06-09.html
956,https://economistsview.typepad.com/economistsview/2012/01/links-for-2012-01-23.html
957,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-06.html
958,https://economistsview.typepad.com/economistsview/2012/05/links-for-2012-05-12.html
959,https://economistsview.typepad.com/economistsview/2009/03/links-for-20090324.html
960,https://economistsview.typepad.com/economistsview/2009/09/links-for-2009-09-26.html
961,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-17.html
962,https://economistsview.typepad.com/economistsview/2017/11/links-for-11-10-17.html
963,https://economistsview.typepad.com/economistsview/2013/03/links-for-03-24-2013.html
964,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-30.html
965,https://economistsview.typepad.com/economistsview/2010/03/links-for-2010-03-27.html
966,https://economistsview.typepad.com/economistsview/2013/09/links-for-09-22-2013.html
967,https://economistsview.typepad.com/economistsview/2013/09/links-for-09-12-2013.html
968,https://economistsview.typepad.com/economistsview/2011/07/links-for-2011-07-22.html
969,https://economistsview.typepad.com/economistsview/2013/08/links-for-08-28-2013.html
970,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-07-2013.html
971,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-10-2013.html
972,https://economistsview.typepad.com/economistsview/2013/09/links-for-09-20-2013.html
973,https://economistsview.typepad.com/economistsview/2011/10/links-for-2011-10-04.html
974,https://economistsview.typepad.com/economistsview/2014/02/links-for-02-05-2014.html
975,https://economistsview.typepad.com/economistsview/2013/05/links-for-05-02-2013.html
976,https://economistsview.typepad.com/economistsview/2009/12/links-for-2009-12-07.html
977,https://economistsview.typepad.com/economistsview/2012/07/links-for-07-21-2012.html
978,https://economistsview.typepad.com/economistsview/2014/02/links-for-02-17-2014.html
979,https://economistsview.typepad.com/economistsview/2013/11/links-for-11-25-2013.html
980,https://economistsview.typepad.com/economistsview/2019/02/links-2619.html
981,https://economistsview.typepad.com/economistsview/2015/12/links-for-12-31-15.html
982,https://economistsview.typepad.com/economistsview/2017/01/links-for-01-13-17.html
983,https://economistsview.typepad.com/economistsview/2017/06/links-for-06-01-17.html
984,https://economistsview.typepad.com/economistsview/2016/07/links-for-07-27-16.html
985,https://economistsview.typepad.com/economistsview/2015/08/links-for-08-15-15.html
986,https://economistsview.typepad.com/economistsview/2012/01/links-for-2012-01-23.html
987,https://economistsview.typepad.com/economistsview/2015/03/links-for-03-09-15.html
988,https://economistsview.typepad.com/economistsview/2017/10/links-for-10-26-17.html
989,https://economistsview.typepad.com/economistsview/2016/12/links-for-12-02-16.html
990,https://economistsview.typepad.com/economistsview/2007/11/links-for-20-19.html
991,https://economistsview.typepad.com/economistsview/2017/03/links-for-03-16-06.html
992,https://economistsview.typepad.com/economistsview/2017/05/links-for-05-17-17.html
993,https://economistsview.typepad.com/economistsview/2016/11/links-for-11-01-16.html
994,https://economistsview.typepad.com/economistsview/2015/05/links-for-05-28-15.html
995,https://economistsview.typepad.com/economistsview/2015/11/links-for-11-21-15.html
996,https://economistsview.typepad.com/economistsview/2016/04/links-for-04-30-16.html
997,https://economistsview.typepad.com/economistsview/2015/02/links-for-02-25-15.html
998,https://economistsview.typepad.com/economistsview/2016/08/links-for-08-09-16.html
999,https://economistsview.typepad.com/economistsview/2011/03/links-for-2011-03-14.html
1000,https://economistsview.typepad.com/economistsview/2009/05/links-for-2009-05-17.html
1001,https://economistsview.typepad.com/economistsview/2010/01/links-for-2010-01-25.html
1002,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-06-2013.html
1003,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-04-2013.html
1004,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-06.html
1005,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-30-2013.html
1006,https://economistsview.typepad.com/economistsview/2010/03/links-for-2010-03-09.html
1007,https://economistsview.typepad.com/economistsview/2017/05/links-for-05-14-17.html
1008,https://economistsview.typepad.com/economistsview/2010/02/links-for-2010-02-25.html
1009,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-10.html
1010,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-31.html
1011,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-09-2012.html
1012,https://economistsview.typepad.com/economistsview/2017/07/links-for-07-20-17.html
1013,https://economistsview.typepad.com/economistsview/2016/08/links-for-08-05-16.html
1014,https://economistsview.typepad.com/economistsview/2011/06/links-for-2011-06-09.html
1015,https://economistsview.typepad.com/economistsview/2009/01/links-for-20090126.html
1016,https://economistsview.typepad.com/economistsview/2009/07/links-for-2009-07-22.html
1017,https://economistsview.typepad.com/economistsview/2013/10/links-for-10-13-2013.html
1018,https://economistsview.typepad.com/economistsview/2013/07/links-for-07-08-2013.html
1019,https://economistsview.typepad.com/economistsview/2016/08/links-for-08-15-16.html
1020,https://economistsview.typepad.com/economistsview/2014/05/links-for-5-30-14.html
1021,https://economistsview.typepad.com/economistsview/2011/01/links-for-2011-01-15.html
1022,https://economistsview.typepad.com/economistsview/2017/04/links-for-04-24-17.html
1023,https://economistsview.typepad.com/economistsview/2014/06/links-for-6-04-14.html
1024,https://economistsview.typepad.com/economistsview/2017/05/links-for-05-16-17.html
1025,https://economistsview.typepad.com/economistsview/2011/12/links-for-2011-12-06.html
1026,https://economistsview.typepad.com/economistsview/2017/03/links-for-03-03-17.html
1027,https://economistsview.typepad.com/economistsview/2014/09/links-for-9-27-14.html
1028,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-26-2013.html
1029,https://economistsview.typepad.com/economistsview/2009/11/links-for-2009-11-30.html
1030,https://economistsview.typepad.com/economistsview/2013/01/links-for-01-12-2013.html
1031,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-04-2013.html
1032,https://economistsview.typepad.com/economistsview/2013/06/links-for-06-22-2013.html
1033,https://economistsview.typepad.com/economistsview/2011/02/links-for-2011-02-01-.html
1034,https://economistsview.typepad.com/economistsview/2012/09/links-for-09-29-2012.html
1035,https://economistsview.typepad.com/economistsview/2013/10/links-for-10-28-2013.html
1036,https://economistsview.typepad.com/economistsview/2012/06/links-for-06-04-2012.html
1037,https://economistsview.typepad.com/economistsview/2011/07/links-for-2011-07-22.html
1038,https://economistsview.typepad.com/economistsview/2015/05/links-for-05-14-15.html
1039,https://economistsview.typepad.com/economistsview/2010/09/links-for-2010-09-26.html
1040,https://economistsview.typepad.com/economistsview/2012/09/links-for-09-25-2012.html
1041,https://economistsview.typepad.com/economistsview/2010/03/links-for-2010-03-17-1.html
1042,https://economistsview.typepad.com/economistsview/2014/02/links-for-02-17-2014.html
1043,https://economistsview.typepad.com/economistsview/2011/05/links-for-2011-05-04.html
1044,https://economistsview.typepad.com/economistsview/2013/09/links-for-09-21-2013.html
1045,https://economistsview.typepad.com/economistsview/2016/05/links-for-05-26-16.html
1046,https://economistsview.typepad.com/economistsview/2012/05/links-for-2012-05-05.html
1047,https://economistsview.typepad.com/economistsview/2013/02/links-for-02-04-2013.html
1048,https://economistsview.typepad.com/economistsview/2011/12/links-for-2011-12-07.html
1049,https://economistsview.typepad.com/economistsview/2013/07/links-for-07-15-2013.html
1050,https://economistsview.typepad.com/economistsview/2012/07/links-for-07-24-2012.html
1051,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-25-2012.html
1052,https://economistsview.typepad.com/economistsview/2010/11/links-for-2010-11-11.html
1053,https://economistsview.typepad.com/economistsview/2012/11/links-for-11-27-2012.html
1054,https://economistsview.typepad.com/economistsview/2013/07/links-for-07-25-2013.html
1055,https://economistsview.typepad.com/economistsview/2010/02/links-for-2010-02-11.html
1056,https://economistsview.typepad.com/economistsview/2018/01/links-for-01-15-18.html
1057,https://economistsview.typepad.com/economistsview/2015/01/links-for-01-20-15.html
1058,https://economistsview.typepad.com/economistsview/2017/03/links-for-03-23-06.html
1059,https://economistsview.typepad.com/economistsview/2015/08/links-for-08-13-15.html
1060,https://economistsview.typepad.com/economistsview/2011/04/links-for-2011-04-28.html
1061,https://economistsview.typepad.com/economistsview/2017/06/links-for-06-15-17.html
1062,https://economistsview.typepad.com/economistsview/2014/06/links-for-6-04-14.html
1063,https://economistsview.typepad.com/economistsview/2010/12/links-for-2010-12-28.html
1064,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
1065,https://economistsview.typepad.com/economistsview/2016/09/links-for-09-24-16.html
1066,https://economistsview.typepad.com/economistsview/2010/01/links-for-2010-01-25.html
1067,https://economistsview.typepad.com/economistsview/2017/05/links-for-05-16-17.html
1068,https://economistsview.typepad.com/economistsview/2012/05/links-for-2012-05-05.html
1069,https://economistsview.typepad.com/economistsview/2015/07/links-for-07-21-15.html
1070,https://economistsview.typepad.com/economistsview/2010/05/links-for-2010-05-29.html
1071,https://economistsview.typepad.com/economistsview/2010/06/links-for-2010-06-11.html
1072,https://economistsview.typepad.com/economistsview/2015/07/links-for-07-07-15.html
1073,https://economistsview.typepad.com/economistsview/2009/05/links-for-2009-05-07.html
1074,https://economistsview.typepad.com/economistsview/2009/04/links-for-20090403.html
1075,https://economistsview.typepad.com/economistsview/2010/11/links-for-2010-11-25.html
1076,https://economistsview.typepad.com/economistsview/2011/09/links-for-2011-09-10.html
1077,https://economistsview.typepad.com/economistsview/2012/10/links-for-10-09-2012.html
1078,https://economistsview.typepad.com/economistsview/2017/07/links-for-07-15-17.html
1079,https://economistsview.typepad.com/economistsview/2011/11/links-for-2011-11-04.html
1080,https://economistsview.typepad.com/economistsview/2011/11/links-for-2011-11-01.html
1081,https://economistsview.typepad.com/economistsview/2012/08/links-for-08-08-2012.html
1082,https://economistsview.typepad.com/economistsview/2011/12/links-for-2011-12-06.html
1083,https://economistsview.typepad.com/economistsview/2011/07/links-for-2011-07-13.html
1084,https://economistsview.typepad.com/economistsview/2011/11/links-for-2011-11-08.html
1085,https://economistsview.typepad.com/economistsview/2011/09/links-for-2011-09-08-1.html
1086,https://economistsview.typepad.com/economistsview/2011/11/links-for-2011-11-14.html
1087,https://economistsview.typepad.com/economistsview/2009/02/links-for-20090203.html
1088,https://economistsview.typepad.com/economistsview/2010/05/links-for-2010-05-27.html
1089,https://economistsview.typepad.com/economistsview/2010/07/links-for-2010-07-08.html
1090,https://economistsview.typepad.com/economistsview/2013/08/links-for-08-13-2013.html
1091,https://economistsview.typepad.com/economistsview/2010/02/links-for-2010-02-09.html
